image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann60__ch5.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,60,5,interacting_with_phone,phone,train,test,30262
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann101__ch6.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,101,6,talking_on_phone,phone,train,val,31815
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann23__ch1.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,23,1,interacting_with_phone,phone,val,train,15816
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann20__ch2.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,20,2,talking_on_phone,phone,train,train,10147
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann45__ch0.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,45,0,talking_on_phone,phone,val,train,16901
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann62__ch9.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,62,9,talking_on_phone,phone,train,train,35385
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann82__ch6.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,82,6,talking_on_phone,phone,train,train,38220
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann31__ch1.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,31,1,interacting_with_phone,phone,train,test,16187
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann45__ch2.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,45,2,talking_on_phone,phone,train,train,21826
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann72__ch9.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,72,9,talking_on_phone,phone,train,test,33602
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch4.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,4,interacting_with_phone,phone,train,train,40867
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann41__ch1.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,41,1,interacting_with_phone,phone,train,val,13042
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann74__ch1.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,74,1,interacting_with_phone,phone,train,train,32422
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann38__ch0.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,38,0,interacting_with_phone,phone,val,train,14778
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch0.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,0,interacting_with_phone,phone,test,train,26431
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann82__ch5.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,82,5,talking_on_phone,phone,train,train,38132
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann62__ch6.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,62,6,talking_on_phone,phone,train,train,35116
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch9.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,9,interacting_with_phone,phone,train,train,41315
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann72__ch3.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,72,3,interacting_with_phone,phone,train,train,24700
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann95__ch2.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,95,2,talking_on_phone,phone,train,train,45812
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch15.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,15,interacting_with_phone,phone,test,train,27784
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann103__ch1.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,103,1,interacting_with_phone,phone,train,test,34632
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann82__ch12.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,82,12,talking_on_phone,phone,train,train,38763
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch2.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,2,interacting_with_phone,phone,test,train,26614
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann46__ch0.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,46,0,interacting_with_phone,phone,train,val,14542
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann80__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,80,0,interacting_with_phone,phone,train,test,32468
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann99__ch0.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,99,0,interacting_with_phone,phone,train,test,24450
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann54__ch3.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,54,3,interacting_with_phone,phone,train,train,29469
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann99__ch2.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,99,2,interacting_with_phone,phone,train,test,24629
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch1.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,1,talking_on_phone,phone,train,val,7977
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann99__ch5.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,99,5,interacting_with_phone,phone,train,test,24900
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann101__ch9.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,101,9,talking_on_phone,phone,train,val,32084
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann35__ch10.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,35,10,talking_on_phone,phone,train,test,12544
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann17__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,17,0,interacting_with_phone,phone,train,test,13202
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann38__ch15.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,38,15,talking_on_phone,phone,val,train,13203
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann33__ch7.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,33,7,interacting_with_phone,phone,train,test,16514
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann87__ch7.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,87,7,talking_on_phone,phone,train,train,36680
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann47__ch11.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,47,11,interacting_with_phone,phone,train,train,25685
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann82__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,82,0,interacting_with_phone,phone,train,test,33852
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann72__ch6.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,72,6,interacting_with_phone,phone,train,train,24968
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann24__ch7.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,24,7,interacting_with_phone,phone,train,train,13339
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann79__ch0.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,79,0,interacting_with_phone,phone,train,train,37258
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann80__ch1.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,80,1,talking_on_phone,phone,train,train,37096
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann32__ch7.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,32,7,talking_on_phone,phone,train,test,17477
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann108__ch8.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,108,8,interacting_with_phone,phone,test,val,42488
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann38__ch2.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,38,2,talking_on_phone,phone,val,train,12031
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann80__ch2.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,80,2,talking_on_phone,phone,train,train,37187
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann46__ch1.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,46,1,interacting_with_phone,phone,train,val,14631
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann108__ch7.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,108,7,talking_on_phone,phone,val,train,32933
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch10.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,10,interacting_with_phone,phone,test,train,27333
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann56__ch1.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,56,1,talking_on_phone,phone,train,test,14084
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann31__ch1.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,31,1,talking_on_phone,phone,val,train,19074
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann47__ch2.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,47,2,interacting_with_phone,phone,train,train,24878
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann101__ch12.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,101,12,talking_on_phone,phone,train,val,32341
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch2.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,2,talking_on_phone,phone,train,val,8066
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann74__ch4.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,74,4,interacting_with_phone,phone,train,train,32694
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann38__ch5.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,38,5,talking_on_phone,phone,val,train,12305
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann38__ch13.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,38,13,talking_on_phone,phone,val,train,13022
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann54__ch8.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,54,8,interacting_with_phone,phone,train,train,29919
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann72__ch4.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,72,4,talking_on_phone,phone,train,test,33156
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch11.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,11,talking_on_phone,phone,train,test,33535
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann115__ch0.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,115,0,interacting_with_phone,phone,train,train,38121
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann23__ch0.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,23,0,interacting_with_phone,phone,val,train,15728
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann87__ch3.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,87,3,talking_on_phone,phone,train,train,36321
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch9.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,9,talking_on_phone,phone,train,val,8699
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann39__ch7.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,39,7,talking_on_phone,phone,train,test,18965
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann60__ch3.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,60,3,interacting_with_phone,phone,train,test,30083
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann56__ch6.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,56,6,talking_on_phone,phone,train,test,14534
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann101__ch4.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,101,4,talking_on_phone,phone,train,val,31637
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann31__ch3.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,31,3,interacting_with_phone,phone,train,test,16365
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch15.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,15,talking_on_phone,phone,train,val,9235
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann56__ch9.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,56,9,talking_on_phone,phone,train,test,14802
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann98__ch0.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,98,0,interacting_with_phone,phone,test,val,44510
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann37__ch3.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,37,3,talking_on_phone,phone,test,val,17253
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann59__ch0.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,59,0,interacting_with_phone,phone,train,train,35235
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann94__ch0.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,94,0,interacting_with_phone,phone,train,train,45509
a_column_co_driver__run2_2018-05-29-16-03-37.ids_2__vp3__ann33__ch2.jpg,a_column_co_driver,3,vp3/run2_2018-05-29-16-03-37.ids_2,33,2,interacting_with_phone,phone,train,train,16275
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann114__ch1.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,114,1,interacting_with_phone,phone,train,train,44459
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann67__ch6.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,67,6,talking_on_phone,phone,train,train,27336
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann12__ch2.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,12,2,talking_on_phone,phone,test,val,8111
a_column_co_driver__run2_2018-05-29-16-03-37.ids_2__vp3__ann46__ch5.jpg,a_column_co_driver,3,vp3/run2_2018-05-29-16-03-37.ids_2,46,5,talking_on_phone,phone,train,train,20840
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann44__ch1.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,44,1,interacting_with_phone,phone,train,val,14072
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann31__ch5.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,31,5,interacting_with_phone,phone,train,test,16540
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann107__ch3.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,107,3,interacting_with_phone,phone,train,test,36578
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann60__ch15.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,60,15,interacting_with_phone,phone,train,test,31152
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann59__ch10.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,59,10,interacting_with_phone,phone,train,train,36128
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann98__ch7.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,98,7,interacting_with_phone,phone,test,val,45140
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann81__ch0.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,81,0,interacting_with_phone,phone,train,train,37746
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann37__ch0.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,37,0,talking_on_phone,phone,test,val,16988
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann19__ch6.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,19,6,interacting_with_phone,phone,train,train,9902
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann71__ch0.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,71,0,interacting_with_phone,phone,test,val,26403
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann32__ch13.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,32,13,talking_on_phone,phone,train,test,18013
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch13.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,13,interacting_with_phone,phone,train,train,41675
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann119__ch2.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,119,2,interacting_with_phone,phone,val,train,36450
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann119__ch7.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,119,7,interacting_with_phone,phone,val,train,36899
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann107__ch4.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,107,4,interacting_with_phone,phone,train,test,36668
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann54__ch1.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,54,1,interacting_with_phone,phone,train,train,29289
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann20__ch4.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,20,4,interacting_with_phone,phone,train,train,8472
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch12.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,12,talking_on_phone,phone,train,val,8967
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann56__ch0.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,56,0,talking_on_phone,phone,train,test,13995
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann43__ch2.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,43,2,interacting_with_phone,phone,train,val,13302
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann12__ch8.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,12,8,talking_on_phone,phone,test,val,8652
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch14.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,14,talking_on_phone,phone,train,test,33783
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann66__ch2.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,66,2,interacting_with_phone,phone,train,train,39075
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann31__ch3.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,31,3,interacting_with_phone,phone,test,val,16448
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch6.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,6,interacting_with_phone,phone,test,train,26971
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann87__ch0.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,87,0,talking_on_phone,phone,train,train,36051
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann68__ch1.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,68,1,interacting_with_phone,phone,train,train,28406
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann67__ch3.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,67,3,talking_on_phone,phone,train,train,27064
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch7.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,7,interacting_with_phone,phone,train,train,41135
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann34__ch3.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,34,3,interacting_with_phone,phone,train,train,18834
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann91__ch0.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,91,0,interacting_with_phone,phone,train,train,25859
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann32__ch15.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,32,15,talking_on_phone,phone,train,test,18191
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann79__ch0.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,79,0,interacting_with_phone,phone,train,train,36915
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann24__ch0.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,24,0,interacting_with_phone,phone,train,train,12714
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann38__ch7.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,38,7,talking_on_phone,phone,val,train,12484
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann36__ch0.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,36,0,interacting_with_phone,phone,val,train,14393
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch18.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,18,interacting_with_phone,phone,test,train,28050
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,5,talking_on_phone,phone,train,test,32993
