image,camera,participant_id,file_id,annotation_id,chunk_id,activity,group,src_split,frame
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann81__ch3.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,81,3,eating,drink,train,25443
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann65__ch6.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,65,6,eating,drink,train,30103
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann85__ch4.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,85,4,drinking,drink,train,34102
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann69__ch10.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,69,10,eating,drink,train,21501
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann103__ch0.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,103,0,drinking,drink,train,41328
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann80__ch6.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,80,6,eating,drink,val,31968
a_column_driver__run1_2018-05-30-13-05-35.ids_5__vp15__ann18__ch5.jpg,a_column_driver,15,vp15/run1_2018-05-30-13-05-35.ids_5,18,5,eating,drink,val,9645
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann28__ch3.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,28,3,opening_bottle,drink,train,17660
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann41__ch5.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,41,5,eating,drink,train,20332
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann93__ch27.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,93,27,eating,drink,val,36883
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann70__ch9.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,70,9,eating,drink,test,18090
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann49__ch5.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,49,5,eating,drink,test,21428
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann64__ch8.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,64,8,eating,drink,train,25062
a_column_driver__run2_2018-05-23-11-05-00.ids_5__vp6__ann49__ch0.jpg,a_column_driver,6,vp6/run2_2018-05-23-11-05-00.ids_5,49,0,drinking,drink,train,26383
a_column_driver__run2_2018-05-30-11-34-54.ids_5__vp13__ann48__ch15.jpg,a_column_driver,13,vp13/run2_2018-05-30-11-34-54.ids_5,48,15,eating,drink,test,22678
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann28__ch0.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,28,0,opening_bottle,drink,train,11868
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann60__ch5.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,60,5,eating,drink,train,20464
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann38__ch2.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,38,2,drinking,drink,train,12642
a_column_driver__run1b_2018-05-23-16-19-17.ids_5__vp9__ann17__ch0.jpg,a_column_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_5,17,0,opening_bottle,drink,train,9001
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann90__ch19.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,90,19,eating,drink,val,39926
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann88__ch1.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,88,1,drinking,drink,train,34599
a_column_driver__run1_2018-05-29-15-21-10.ids_5__vp13__ann39__ch6.jpg,a_column_driver,13,vp13/run1_2018-05-29-15-21-10.ids_5,39,6,eating,drink,test,22321
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann49__ch12.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,49,12,eating,drink,test,22054
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann49__ch11.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,49,11,eating,drink,test,21964
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann70__ch7.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,70,7,eating,drink,test,17911
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann78__ch17.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,78,17,eating,drink,train,38859
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann90__ch12.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,90,12,eating,drink,val,39290
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann66__ch1.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,66,1,drinking,drink,test,16992
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann127__ch3.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,127,3,eating,drink,test,48060
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann81__ch11.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,81,11,eating,drink,train,26180
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann86__ch18.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,86,18,eating,drink,val,36205
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann104__ch1.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,104,1,drinking,drink,train,38267
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann82__ch1.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,82,1,drinking,drink,val,32274
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann50__ch0.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,50,0,eating,drink,train,15213
a_column_driver__run1_2018-05-30-13-05-35.ids_5__vp15__ann18__ch0.jpg,a_column_driver,15,vp15/run1_2018-05-30-13-05-35.ids_5,18,0,eating,drink,val,9195
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann93__ch25.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,93,25,eating,drink,val,36705
a_column_driver__run2b_2018-05-23-13-54-07.ids_5__vp7__ann37__ch0.jpg,a_column_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_5,37,0,drinking,drink,train,14679
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann55__ch0.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,55,0,drinking,drink,train,16781
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann125__ch12.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,125,12,eating,drink,test,47454
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann46__ch0.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,46,0,preparing_food,drink,test,20618
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann81__ch7.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,81,7,eating,drink,train,25811
a_column_driver__run1b_2018-05-23-16-19-17.ids_5__vp9__ann32__ch0.jpg,a_column_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_5,32,0,eating,drink,train,11830
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann49__ch26.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,49,26,eating,drink,test,23314
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann80__ch0.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,80,0,closing_bottle,drink,test,29219
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann58__ch4.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,58,4,eating,drink,train,29502
a_column_driver__run2_2018-05-24-17-22-26.ids_5__vp2__ann41__ch1.jpg,a_column_driver,2,vp2/run2_2018-05-24-17-22-26.ids_5,41,1,opening_bottle,drink,train,21248
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann58__ch26.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,58,26,eating,drink,train,31491
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann107__ch0.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,107,0,preparing_food,drink,test,35518
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann16__ch0.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,16,0,drinking,drink,train,10215
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann13__ch0.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,13,0,opening_bottle,drink,test,6383
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann33__ch1.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,33,1,eating,drink,train,12338
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann90__ch8.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,90,8,eating,drink,val,38928
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann80__ch8.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,80,8,eating,drink,train,32772
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann41__ch4.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,41,4,eating,drink,train,20241
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann73__ch1.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,73,1,preparing_food,drink,test,29677
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann26__ch1.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,26,1,eating,drink,train,9585
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann65__ch1.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,65,1,opening_bottle,drink,test,16878
a_column_driver__run1_2018-05-29-15-21-10.ids_5__vp13__ann39__ch8.jpg,a_column_driver,13,vp13/run1_2018-05-29-15-21-10.ids_5,39,8,eating,drink,test,22501
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann81__ch4.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,81,4,eating,drink,train,25535
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann21__ch0.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,21,0,drinking,drink,train,9073
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann43__ch1.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,43,1,opening_bottle,drink,test,20147
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann47__ch0.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,47,0,closing_bottle,drink,train,15497
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann96__ch0.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,96,0,drinking,drink,train,36744
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann15__ch3.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,15,3,preparing_food,drink,train,8917
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann100__ch0.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,100,0,drinking,drink,val,39990
a_column_driver__run2_2018-05-24-17-22-26.ids_5__vp2__ann38__ch4.jpg,a_column_driver,2,vp2/run2_2018-05-24-17-22-26.ids_5,38,4,eating,drink,train,20318
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann76__ch0.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,76,0,eating,drink,test,27785
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann105__ch12.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,105,12,eating,drink,test,42131
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann50__ch7.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,50,7,eating,drink,train,15842
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann119__ch5.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,119,5,eating,drink,test,44496
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann49__ch6.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,49,6,eating,drink,test,21518
a_column_driver__run1b_2018-05-23-16-19-17.ids_5__vp9__ann54__ch0.jpg,a_column_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_5,54,0,eating,drink,train,17429
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann78__ch0.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,78,0,eating,drink,val,30561
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann81__ch16.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,81,16,eating,drink,train,26638
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann81__ch14.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,81,14,eating,drink,train,26455
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann11__ch6.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,11,6,eating,drink,train,9617
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann32__ch0.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,32,0,eating,drink,test,17814
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann24__ch2.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,24,2,eating,drink,train,16310
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann85__ch4.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,85,4,eating,drink,test,31682
a_column_driver__run2_2018-05-30-13-34-33.ids_5__vp15__ann29__ch0.jpg,a_column_driver,15,vp15/run2_2018-05-30-13-34-33.ids_5,29,0,eating,drink,val,12389
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann104__ch0.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,104,0,closing_bottle,drink,train,36977
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann78__ch0.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,78,0,opening_bottle,drink,train,24290
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann39__ch0.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,39,0,closing_bottle,drink,train,12691
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann93__ch9.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,93,9,eating,drink,val,35266
a_column_driver__run2_2018-05-23-11-05-00.ids_5__vp6__ann35__ch1.jpg,a_column_driver,6,vp6/run2_2018-05-23-11-05-00.ids_5,35,1,closing_bottle,drink,train,17830
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann58__ch21.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,58,21,eating,drink,train,31041
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann52__ch0.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,52,0,opening_bottle,drink,val,23734
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann90__ch13.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,90,13,eating,drink,train,30198
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann90__ch3.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,90,3,eating,drink,train,29297
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann38__ch1.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,38,1,drinking,drink,train,12593
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann86__ch14.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,86,14,eating,drink,val,35844
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann11__ch0.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,11,0,eating,drink,train,9079
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann49__ch10.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,49,10,eating,drink,test,21876
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann29__ch1.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,29,1,drinking,drink,train,17840
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann100__ch3.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,100,3,drinking,drink,val,40234
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann16__ch0.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,16,0,eating,drink,train,7447
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann84__ch1.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,84,1,drinking,drink,train,27774
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann11__ch4.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,11,4,eating,drink,train,12096
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann85__ch3.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,85,3,eating,drink,train,33636
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann44__ch1.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,44,1,eating,drink,test,20413
a_column_driver__run1_2018-05-30-13-05-35.ids_5__vp15__ann77__ch0.jpg,a_column_driver,15,vp15/run1_2018-05-30-13-05-35.ids_5,77,0,opening_bottle,drink,val,20203
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann17__ch3.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,17,3,eating,drink,train,9475
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann99__ch1.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,99,1,drinking,drink,train,26924
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann90__ch17.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,90,17,eating,drink,val,39744
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann64__ch5.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,64,5,eating,drink,train,24795
a_column_driver__run1_2018-05-29-15-21-10.ids_5__vp13__ann39__ch14.jpg,a_column_driver,13,vp13/run1_2018-05-29-15-21-10.ids_5,39,14,eating,drink,test,23039
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann13__ch1.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,13,1,closing_bottle,drink,train,9352
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann121__ch8.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,121,8,eating,drink,test,45458
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann121__ch7.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,121,7,eating,drink,test,45367
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann75__ch0.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,75,0,drinking,drink,train,40540
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann78__ch20.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,78,20,eating,drink,train,39130
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann58__ch29.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,58,29,eating,drink,train,31762
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann96__ch0.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,96,0,closing_bottle,drink,train,34097
a_column_driver__run2b_2018-05-22-15-50-07.ids_5__vp5__ann70__ch6.jpg,a_column_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_5,70,6,eating,drink,test,26949
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann88__ch0.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,88,0,drinking,drink,train,34535
a_column_driver__run1b_2018-05-08-08-46-01.ids_5__vp3__ann80__ch11.jpg,a_column_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_5,80,11,eating,drink,train,33036
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann24__ch3.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,24,3,eating,drink,train,16399
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann93__ch1.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,93,1,eating,drink,val,34541
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann101__ch1.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,101,1,closing_bottle,drink,val,40352
a_column_driver__run1_2018-05-23-10-21-45.ids_5__vp6__ann84__ch1.jpg,a_column_driver,6,vp6/run1_2018-05-23-10-21-45.ids_5,84,1,preparing_food,drink,train,42192
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann58__ch14.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,58,14,eating,drink,train,30408
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann92__ch9.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,92,9,eating,drink,train,32430
a_column_driver__run1_2018-05-23-10-21-45.ids_5__vp6__ann47__ch4.jpg,a_column_driver,6,vp6/run1_2018-05-23-10-21-45.ids_5,47,4,interacting_with_phone,phone,train,25140
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann62__ch8.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,62,8,talking_on_phone,phone,train,35282
a_column_driver__run2_2018-05-23-11-05-00.ids_5__vp6__ann74__ch5.jpg,a_column_driver,6,vp6/run2_2018-05-23-11-05-00.ids_5,74,5,interacting_with_phone,phone,train,32902
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann32__ch11.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,32,11,talking_on_phone,phone,test,17885
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann21__ch1.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,21,1,interacting_with_phone,phone,train,15380
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann67__ch7.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,67,7,talking_on_phone,phone,train,27542
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann37__ch0.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,37,0,talking_on_phone,phone,val,17046
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann27__ch0.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,27,0,talking_on_phone,phone,train,17458
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann54__ch0.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,54,0,talking_on_phone,phone,train,21199
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann81__ch5.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,81,5,talking_on_phone,phone,test,33070
a_column_driver__run1_2018-05-22-15-10-41.ids_5__vp5__ann82__ch1.jpg,a_column_driver,5,vp5/run1_2018-05-22-15-10-41.ids_5,82,1,interacting_with_phone,phone,test,33995
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann92__ch6.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,92,6,interacting_with_phone,phone,train,40873
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann87__ch9.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,87,9,talking_on_phone,phone,train,37002
a_column_driver__run1_2018-05-29-15-21-10.ids_5__vp13__ann73__ch0.jpg,a_column_driver,13,vp13/run1_2018-05-29-15-21-10.ids_5,73,0,interacting_with_phone,phone,test,34088
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann95__ch1.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,95,1,talking_on_phone,phone,train,45736
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann54__ch5.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,54,5,interacting_with_phone,phone,train,29649
a_column_driver__run1_2018-05-23-10-21-45.ids_5__vp6__ann47__ch2.jpg,a_column_driver,6,vp6/run1_2018-05-23-10-21-45.ids_5,47,2,interacting_with_phone,phone,train,24961
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann80__ch8.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,80,8,talking_on_phone,phone,train,37698
