image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann80__ch0.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,80,0,closing_bottle,bottle,train,test,29230
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann83__ch1.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,83,1,opening_bottle,bottle,val,train,26655
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann17__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,17,0,opening_bottle,bottle,test,train,8974
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann55__ch0.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,55,0,opening_bottle,bottle,train,test,24061
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann45__ch0.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,45,0,closing_bottle,bottle,train,test,20484
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann46__ch1.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,46,1,closing_bottle,bottle,train,test,12766
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann15__ch1.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,15,1,closing_bottle,bottle,train,test,6617
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann104__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,104,0,closing_bottle,bottle,train,train,41376
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann6__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,6,1,opening_bottle,bottle,train,train,7564
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann103__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,103,0,opening_bottle,bottle,train,train,38147
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann56__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,56,0,closing_bottle,bottle,train,train,17003
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann36__ch1.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,36,1,closing_bottle,bottle,train,test,19110
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann115__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,115,0,closing_bottle,bottle,train,train,29275
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann37__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,37,0,opening_bottle,bottle,train,train,12397
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann43__ch4.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,43,4,opening_bottle,bottle,train,test,20350
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann64__ch0.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,64,0,opening_bottle,bottle,val,train,32969
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann43__ch3.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,43,3,opening_bottle,bottle,train,test,20290
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann11__ch1.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,11,1,opening_bottle,bottle,train,train,9127
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann75__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,75,0,opening_bottle,bottle,train,train,31627
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann80__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,80,1,closing_bottle,bottle,train,train,32483
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann45__ch1.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,45,1,opening_bottle,bottle,train,train,21077
inner_mirror__run1_2018-05-03-14-08-31.ids_1__vp2__ann76__ch0.jpg,inner_mirror,2,vp2/run1_2018-05-03-14-08-31.ids_1,76,0,closing_bottle,bottle,train,train,40735
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann47__ch1.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,47,1,closing_bottle,bottle,train,test,25461
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann21__ch0.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,21,0,closing_bottle,bottle,train,val,10024
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann28__ch0.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,28,0,opening_bottle,bottle,train,train,17408
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann36__ch0.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,36,0,opening_bottle,bottle,val,train,14333
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann33__ch0.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,33,0,opening_bottle,bottle,train,train,17342
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann102__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,102,1,opening_bottle,bottle,train,train,41170
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann12__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,12,0,opening_bottle,bottle,test,train,8118
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann46__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,46,0,closing_bottle,bottle,train,test,12718
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann26__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,26,1,opening_bottle,bottle,train,train,12335
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann87__ch0.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,87,0,closing_bottle,bottle,val,train,41387
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann98__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,98,0,opening_bottle,bottle,train,train,26727
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann87__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,87,0,opening_bottle,bottle,train,train,35118
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann89__ch0.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,89,0,opening_bottle,bottle,train,train,46248
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann37__ch0.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,37,0,closing_bottle,bottle,train,train,17650
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann10__ch1.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,10,1,opening_bottle,bottle,test,val,7432
inner_mirror__run2_2018-05-30-13-34-33.ids_1__vp15__ann22__ch1.jpg,inner_mirror,15,vp15/run2_2018-05-30-13-34-33.ids_1,22,1,opening_bottle,bottle,train,val,11320
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann87__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,87,1,opening_bottle,bottle,train,train,35205
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann78__ch0.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,78,0,closing_bottle,bottle,train,test,30202
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann85__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,85,0,closing_bottle,bottle,val,train,27417
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann54__ch0.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,54,0,closing_bottle,bottle,test,val,23932
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann20__ch0.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,20,0,opening_bottle,bottle,val,train,8975
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann33__ch3.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,33,3,opening_bottle,bottle,train,test,18198
inner_mirror__run2_2018-05-24-17-22-26.ids_1__vp2__ann41__ch1.jpg,inner_mirror,2,vp2/run2_2018-05-24-17-22-26.ids_1,41,1,opening_bottle,bottle,train,train,21172
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann18__ch0.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,18,0,opening_bottle,bottle,train,train,17473
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann13__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,13,0,opening_bottle,bottle,train,test,6357
inner_mirror__run1_2018-05-03-14-08-31.ids_1__vp2__ann72__ch0.jpg,inner_mirror,2,vp2/run1_2018-05-03-14-08-31.ids_1,72,0,opening_bottle,bottle,train,train,39886
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann19__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,19,1,closing_bottle,bottle,test,train,9292
inner_mirror__run2_2018-05-24-17-22-26.ids_1__vp2__ann41__ch0.jpg,inner_mirror,2,vp2/run2_2018-05-24-17-22-26.ids_1,41,0,opening_bottle,bottle,train,train,21096
inner_mirror__run1_2018-05-03-14-08-31.ids_1__vp2__ann74__ch0.jpg,inner_mirror,2,vp2/run1_2018-05-03-14-08-31.ids_1,74,0,opening_bottle,bottle,train,train,40454
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann90__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,90,1,opening_bottle,bottle,test,train,23188
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann15__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,15,0,opening_bottle,bottle,val,train,9908
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann83__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,83,0,opening_bottle,bottle,val,train,26565
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann99__ch0.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,99,0,opening_bottle,bottle,test,val,39751
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann44__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,44,0,opening_bottle,bottle,train,test,12543
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann79__ch2.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,79,2,closing_bottle,bottle,train,val,20587
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann79__ch0.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,79,0,closing_bottle,bottle,train,val,20432
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann77__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,77,0,closing_bottle,bottle,train,train,31872
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann50__ch1.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,50,1,opening_bottle,bottle,train,test,22972
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann28__ch1.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,28,1,opening_bottle,bottle,train,train,11905
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann67__ch1.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,67,1,closing_bottle,bottle,train,test,17036
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann67__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,67,0,closing_bottle,bottle,train,test,16986
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann45__ch4.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,45,4,opening_bottle,bottle,train,test,24908
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann45__ch1.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,45,1,opening_bottle,bottle,train,test,24638
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann43__ch1.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,43,1,opening_bottle,bottle,train,test,20110
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann20__ch0.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,20,0,closing_bottle,bottle,train,train,17791
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann46__ch0.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,46,0,opening_bottle,bottle,train,test,20528
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann50__ch0.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,50,0,opening_bottle,bottle,train,test,22882
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann101__ch1.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,101,1,closing_bottle,bottle,test,val,40233
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann19__ch2.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,19,2,opening_bottle,bottle,test,val,11624
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann85__ch2.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,85,2,closing_bottle,bottle,val,train,27592
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann45__ch0.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,45,0,opening_bottle,bottle,train,train,15296
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann45__ch5.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,45,5,opening_bottle,bottle,train,test,24963
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann102__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,102,0,opening_bottle,bottle,train,train,41104
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann73__ch0.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,73,0,closing_bottle,bottle,train,test,27579
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann78__ch0.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,78,0,opening_bottle,bottle,train,test,28952
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann52__ch0.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,52,0,opening_bottle,bottle,test,val,23722
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann87__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,87,0,opening_bottle,bottle,train,train,34480
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann65__ch1.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,65,1,opening_bottle,bottle,train,test,16826
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann12__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,12,1,opening_bottle,bottle,test,train,8190
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann28__ch0.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,28,0,opening_bottle,bottle,train,train,11853
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann15__ch2.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,15,2,closing_bottle,bottle,train,test,6689
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann21__ch1.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,21,1,closing_bottle,bottle,test,val,11939
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann90__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,90,0,opening_bottle,bottle,test,train,23127
inner_mirror__run2_2018-05-24-14-08-46.ids_1__vp10__ann96__ch0.jpg,inner_mirror,10,vp10/run2_2018-05-24-14-08-46.ids_1,96,0,closing_bottle,bottle,train,train,34059
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann35__ch1.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,35,1,closing_bottle,bottle,train,train,17739
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann48__ch1.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,48,1,closing_bottle,bottle,train,test,20738
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann89__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,89,1,closing_bottle,bottle,train,train,35712
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann92__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,92,1,closing_bottle,bottle,test,train,23660
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann71__ch1.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,71,1,closing_bottle,bottle,train,train,31387
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann71__ch0.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,71,0,opening_bottle,bottle,train,test,27272
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann15__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,15,0,closing_bottle,bottle,train,test,6527
steering_wheel__run2_2018-05-24-14-08-46.ids_4__vp10__ann96__ch0.jpg,steering_wheel,10,vp10/run2_2018-05-24-14-08-46.ids_4,96,0,closing_bottle,bottle,train,train,34213
steering_wheel__run2_2018-05-30-13-34-33.ids_4__vp15__ann22__ch1.jpg,steering_wheel,15,vp15/run2_2018-05-30-13-34-33.ids_4,22,1,opening_bottle,bottle,train,val,11381
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann13__ch2.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,13,2,opening_bottle,bottle,val,train,10094
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann87__ch0.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,87,0,opening_bottle,bottle,train,train,35302
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann104__ch0.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,104,0,closing_bottle,bottle,train,train,37049
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann47__ch0.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,47,0,closing_bottle,bottle,train,train,21667
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann99__ch1.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,99,1,opening_bottle,bottle,test,val,40037
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann90__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,90,1,opening_bottle,bottle,test,train,23296
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann86__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,86,0,closing_bottle,bottle,train,train,34453
steering_wheel__run2_2018-05-23-11-05-00.ids_4__vp6__ann50__ch0.jpg,steering_wheel,6,vp6/run2_2018-05-23-11-05-00.ids_4,50,0,closing_bottle,bottle,train,train,26518
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann92__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,92,1,closing_bottle,bottle,test,train,23768
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann104__ch1.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,104,1,closing_bottle,bottle,train,train,37101
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann113__ch0.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,113,0,opening_bottle,bottle,train,train,29192
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann12__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,12,1,opening_bottle,bottle,test,train,8239
steering_wheel__run2_2018-05-30-11-34-54.ids_4__vp13__ann50__ch3.jpg,steering_wheel,13,vp13/run2_2018-05-30-11-34-54.ids_4,50,3,opening_bottle,bottle,train,test,23276
steering_wheel__run2_2018-05-24-14-35-56.ids_4__vp11__ann15__ch1.jpg,steering_wheel,11,vp11/run2_2018-05-24-14-35-56.ids_4,15,1,closing_bottle,bottle,train,test,6670
steering_wheel__run1_2018-05-24-13-44-01.ids_4__vp11__ann46__ch0.jpg,steering_wheel,11,vp11/run1_2018-05-24-13-44-01.ids_4,46,0,opening_bottle,bottle,train,test,20652
steering_wheel__run1_2018-05-24-13-44-01.ids_4__vp11__ann43__ch2.jpg,steering_wheel,11,vp11/run1_2018-05-24-13-44-01.ids_4,43,2,opening_bottle,bottle,train,test,20323
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann45__ch0.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,45,0,opening_bottle,bottle,train,test,24706
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann12__ch1.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,12,1,closing_bottle,bottle,test,val,7765
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann8__ch0.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,8,0,closing_bottle,bottle,train,train,7907
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann102__ch0.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,102,0,opening_bottle,bottle,train,train,36868
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann45__ch4.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,45,4,opening_bottle,bottle,train,test,25068
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann89__ch2.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,89,2,closing_bottle,bottle,train,train,35984
steering_wheel__run2_2018-05-23-11-05-00.ids_4__vp6__ann35__ch1.jpg,steering_wheel,6,vp6/run2_2018-05-23-11-05-00.ids_4,35,1,closing_bottle,bottle,train,train,17832
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann19__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,19,1,closing_bottle,bottle,test,train,9348
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann80__ch0.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,80,0,closing_bottle,bottle,train,train,32588
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann33__ch1.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,33,1,opening_bottle,bottle,train,test,18032
steering_wheel__run1_2018-05-22-13-28-51.ids_4__vp4__ann30__ch1.jpg,steering_wheel,4,vp4/run1_2018-05-22-13-28-51.ids_4,30,1,closing_bottle,bottle,train,train,18079
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann19__ch2.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,19,2,opening_bottle,bottle,test,val,11680
steering_wheel__run2_2018-05-24-14-35-56.ids_4__vp11__ann67__ch0.jpg,steering_wheel,11,vp11/run2_2018-05-24-14-35-56.ids_4,67,0,closing_bottle,bottle,train,test,17105
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann83__ch0.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,83,0,opening_bottle,bottle,val,train,27452
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann28__ch0.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,28,0,opening_bottle,bottle,train,train,11893
steering_wheel__run1_2018-05-30-13-05-35.ids_4__vp15__ann15__ch1.jpg,steering_wheel,15,vp15/run1_2018-05-30-13-05-35.ids_4,15,1,opening_bottle,bottle,train,val,8952
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann20__ch0.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,20,0,closing_bottle,bottle,train,train,17789
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann91__ch1.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,91,1,closing_bottle,bottle,train,train,46820
steering_wheel__run2_2018-05-30-11-34-54.ids_4__vp13__ann55__ch0.jpg,steering_wheel,13,vp13/run2_2018-05-30-11-34-54.ids_4,55,0,opening_bottle,bottle,train,test,24193
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann89__ch0.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,89,0,opening_bottle,bottle,train,train,46464
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann99__ch0.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,99,0,opening_bottle,bottle,test,val,39977
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann89__ch1.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,89,1,opening_bottle,bottle,train,train,46537
steering_wheel__run2_2018-05-30-13-34-33.ids_4__vp15__ann35__ch0.jpg,steering_wheel,15,vp15/run2_2018-05-30-13-34-33.ids_4,35,0,closing_bottle,bottle,train,val,12931
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann83__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,83,1,opening_bottle,bottle,train,train,33462
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann12__ch0.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,12,0,opening_bottle,bottle,test,train,8168
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann90__ch0.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,90,0,opening_bottle,bottle,test,train,23233
steering_wheel__run1_2018-05-24-15-44-28.ids_4__vp12__ann71__ch1.jpg,steering_wheel,12,vp12/run1_2018-05-24-15-44-28.ids_4,71,1,closing_bottle,bottle,train,train,31530
